Year,States,States Code,Age Groups,Count
2011,Utah,49,80-84 years,654
2011,Utah,49,85+ years,532
2011,Vermont,50,30-34 years,24
2011,Vermont,50,35-39 years,44
2011,Vermont,50,40-44 years,97
2011,Vermont,50,45-49 years,186
2011,Vermont,50,50-54 years,272
2011,Vermont,50,55-59 years,373
2011,Vermont,50,60-64 years ,474
2011,Vermont,50,65-69 years,497
2011,Vermont,50,70-74 years,437
2011,Vermont,50,75-79 years,321
2011,Vermont,50,80-84 years,297
2011,Vermont,50,85+ years,241
2011,Virginia,51,1-4 years,64
2011,Virginia,51,5-9 years,47
2011,Virginia,51,10-14 years,37
2011,Virginia,51,15-19 years,63
2011,Virginia,51,20-24 years,122
2011,Virginia,51,25-29 years,227
2011,Virginia,51,30-34 years,343
2011,Virginia,51,35-39 years,567
2011,Virginia,51,40-44 years,1095
2011,Virginia,51,45-49 years,1887
2011,Virginia,51,50-54 years,3124
2011,Virginia,51,55-59 years,3946
2011,Virginia,51,60-64 years ,4887
2011,Virginia,51,65-69 years,5050
2011,Virginia,51,70-74 years,4273
2011,Virginia,51,75-79 years,3456
2011,Virginia,51,80-84 years,2658
2011,Virginia,51,85+ years,2172
2011,Washington,53,1-4 years,69
2011,Washington,53,5-9 years,43
2011,Washington,53,10-14 years,40
2011,Washington,53,15-19 years,70
2011,Washington,53,20-24 years,124
2011,Washington,53,25-29 years,214
2011,Washington,53,30-34 years,339
2011,Washington,53,35-39 years,539
2011,Washington,53,40-44 years,896
2011,Washington,53,45-49 years,1627
2011,Washington,53,50-54 years,2689
2011,Washington,53,55-59 years,3504
2011,Washington,53,60-64 years ,4483
2011,Washington,53,65-69 years,4651
2011,Washington,53,70-74 years,3872
2011,Washington,53,75-79 years,3366
2011,Washington,53,80-84 years,2531
2011,Washington,53,85+ years,2490
2011,West Virginia,54,20-24 years,31
2011,West Virginia,54,25-29 years,55
2011,West Virginia,54,30-34 years,130
2011,West Virginia,54,35-39 years,159
2011,West Virginia,54,40-44 years,272
2011,West Virginia,54,45-49 years,471
2011,West Virginia,54,50-54 years,829
2011,West Virginia,54,55-59 years,1207
2011,West Virginia,54,60-64 years ,1561
2011,West Virginia,54,65-69 years,1614
2011,West Virginia,54,70-74 years,1505
2011,West Virginia,54,75-79 years,1161
2011,West Virginia,54,80-84 years,923
2011,West Virginia,54,85+ years,669
2011,Wisconsin,55,1-4 years,45
2011,Wisconsin,55,5-9 years,36
2011,Wisconsin,55,10-14 years,25
2011,Wisconsin,55,15-19 years,52
2011,Wisconsin,55,20-24 years,107
2011,Wisconsin,55,25-29 years,155
2011,Wisconsin,55,30-34 years,255
2011,Wisconsin,55,35-39 years,384
2011,Wisconsin,55,40-44 years,806
2011,Wisconsin,55,45-49 years,1465
2011,Wisconsin,55,50-54 years,2365
2011,Wisconsin,55,55-59 years,3158
2011,Wisconsin,55,60-64 years ,3880
2011,Wisconsin,55,65-69 years,4004
2011,Wisconsin,55,70-74 years,3523
2011,Wisconsin,55,75-79 years,3088
2011,Wisconsin,55,80-84 years,2598
2011,Wisconsin,55,85+ years,2380
2011,Wyoming,56,25-29 years,21
2011,Wyoming,56,30-34 years,28
2011,Wyoming,56,35-39 years,43
2011,Wyoming,56,40-44 years,64
2011,Wyoming,56,45-49 years,104
2011,Wyoming,56,50-54 years,206
2011,Wyoming,56,55-59 years,303
2011,Wyoming,56,60-64 years ,340
2011,Wyoming,56,65-69 years,369
2011,Wyoming,56,70-74 years,308
2011,Wyoming,56,75-79 years,275
2011,Wyoming,56,80-84 years,194
2011,Wyoming,56,85+ years,136
2012,Alabama,1,1-4 years,37
2012,Alabama,1,5-9 years,40
2012,Alabama,1,10-14 years,29
2012,Alabama,1,15-19 years,39
2012,Alabama,1,20-24 years,73
2012,Alabama,1,25-29 years,120
2012,Alabama,1,30-34 years,210
2012,Alabama,1,35-39 years,376
2012,Alabama,1,40-44 years,691
2012,Alabama,1,45-49 years,1166
2012,Alabama,1,50-54 years,1915
2012,Alabama,1,55-59 years,2694
2012,Alabama,1,60-64 years ,3403
2012,Alabama,1,65-69 years,3703
2012,Alabama,1,70-74 years,3024
2012,Alabama,1,75-79 years,2462
2012,Alabama,1,80-84 years,1782
2012,Alabama,1,85+ years,1437
2012,Alaska,2,25-29 years,22
2012,Alaska,2,30-34 years,37
2012,Alaska,2,35-39 years,59
2012,Alaska,2,40-44 years,77
2012,Alaska,2,45-49 years,139
2012,Alaska,2,50-54 years,264
2012,Alaska,2,55-59 years,338
2012,Alaska,2,60-64 years ,390
2012,Alaska,2,65-69 years,354
2012,Alaska,2,70-74 years,258
2012,Alaska,2,75-79 years,170
2012,Alaska,2,80-84 years,131
2012,Alaska,2,85+ years,82
2012,Arizona,4,1-4 years,54
2012,Arizona,4,5-9 years,37
2012,Arizona,4,10-14 years,39
2012,Arizona,4,15-19 years,61
2012,Arizona,4,20-24 years,95
2012,Arizona,4,25-29 years,185
2012,Arizona,4,30-34 years,319
2012,Arizona,4,35-39 years,456
2012,Arizona,4,40-44 years,744
2012,Arizona,4,45-49 years,1136
2012,Arizona,4,50-54 years,1914
2012,Arizona,4,55-59 years,2542
2012,Arizona,4,60-64 years ,3252
2012,Arizona,4,65-69 years,4003
2012,Arizona,4,70-74 years,3595
2012,Arizona,4,75-79 years,3015
2012,Arizona,4,80-84 years,2312
2012,Arizona,4,85+ years,1908
2012,Arkansas,5,1-4 years,23
2012,Arkansas,5,15-19 years,25
2012,Arkansas,5,20-24 years,46
2012,Arkansas,5,25-29 years,64
2012,Arkansas,5,30-34 years,129
2012,Arkansas,5,35-39 years,211
2012,Arkansas,5,40-44 years,368
2012,Arkansas,5,45-49 years,627
2012,Arkansas,5,50-54 years,1150
2012,Arkansas,5,55-59 years,1637
2012,Arkansas,5,60-64 years ,1947
2012,Arkansas,5,65-69 years,2270
2012,Arkansas,5,70-74 years,2007
2012,Arkansas,5,75-79 years,1605
2012,Arkansas,5,80-84 years,1069
2012,Arkansas,5,85+ years,945
2012,California,6,< 1 year,50
2012,California,6,1-4 years,375
2012,California,6,5-9 years,246
2012,California,6,10-14 years,217
2012,California,6,15-19 years,368
2012,California,6,20-24 years,588
2012,California,6,25-29 years,1080
2012,California,6,30-34 years,1791
2012,California,6,35-39 years,2779
2012,California,6,40-44 years,4751
2012,California,6,45-49 years,7551
2012,California,6,50-54 years,12096
2012,California,6,55-59 years,16114
2012,California,6,60-64 years ,18981
2012,California,6,65-69 years,21216
2012,California,6,70-74 years,17879
2012,California,6,75-79 years,15020
2012,California,6,80-84 years,11880
2012,California,6,85+ years,11729
2012,Colorado,8,1-4 years,55
2012,Colorado,8,5-9 years,26
2012,Colorado,8,10-14 years,29
2012,Colorado,8,15-19 years,44
2012,Colorado,8,20-24 years,79
2012,Colorado,8,25-29 years,174
2012,Colorado,8,30-34 years,269
2012,Colorado,8,35-39 years,389
2012,Colorado,8,40-44 years,643
2012,Colorado,8,45-49 years,979
2012,Colorado,8,50-54 years,1714
2012,Colorado,8,55-59 years,2469
2012,Colorado,8,60-64 years ,2825
2012,Colorado,8,65-69 years,2931
2012,Colorado,8,70-74 years,2343
2012,Colorado,8,75-79 years,1886
2012,Colorado,8,80-84 years,1489
2012,Colorado,8,85+ years,1348
2012,Connecticut,9,1-4 years,20
2012,Connecticut,9,5-9 years,16
2012,Connecticut,9,10-14 years,24
2012,Connecticut,9,15-19 years,46
2012,Connecticut,9,20-24 years,66
2012,Connecticut,9,25-29 years,94
2012,Connecticut,9,30-34 years,197
2012,Connecticut,9,35-39 years,266
2012,Connecticut,9,40-44 years,564
2012,Connecticut,9,45-49 years,1014
2012,Connecticut,9,50-54 years,1617
2012,Connecticut,9,55-59 years,2046
2012,Connecticut,9,60-64 years ,2431
2012,Connecticut,9,65-69 years,2615
2012,Connecticut,9,70-74 years,2182
2012,Connecticut,9,75-79 years,1950
2012,Connecticut,9,80-84 years,1752
2012,Connecticut,9,85+ years,1753
2012,Delaware,10,20-24 years,18
2012,Delaware,10,25-29 years,27
2012,Delaware,10,30-34 years,45
2012,Delaware,10,35-39 years,54
2012,Delaware,10,40-44 years,120
2012,Delaware,10,45-49 years,227
2012,Delaware,10,50-54 years,452
2012,Delaware,10,55-59 years,563
2012,Delaware,10,60-64 years ,675
2012,Delaware,10,65-69 years,756
2012,Delaware,10,70-74 years,674
2012,Delaware,10,75-79 years,532
2012,Delaware,10,80-84 years,426
2012,Delaware,10,85+ years,362
2012,District of Columbia,11,25-29 years,31
2012,District of Columbia,11,30-34 years,53
2012,District of Columbia,11,35-39 years,56
2012,District of Columbia,11,40-44 years,82
2012,District of Columbia,11,45-49 years,147
2012,District of Columbia,11,50-54 years,238
2012,District of Columbia,11,55-59 years,365
2012,District of Columbia,11,60-64 years ,409
2012,District of Columbia,11,65-69 years,397
2012,District of Columbia,11,70-74 years,313
2012,District of Columbia,11,75-79 years,209
2012,District of Columbia,11,80-84 years,167
2012,District of Columbia,11,85+ years,217
2012,Florida,12,< 1 year,25
2012,Florida,12,1-4 years,156
2012,Florida,12,5-9 years,104
2012,Florida,12,10-14 years,113
2012,Florida,12,15-19 years,140
2012,Florida,12,20-24 years,264
2012,Florida,12,25-29 years,473
2012,Florida,12,30-34 years,864
2012,Florida,12,35-39 years,1238
2012,Florida,12,40-44 years,2531
2012,Florida,12,45-49 years,4375
2012,Florida,12,50-54 years,7263
2012,Florida,12,55-59 years,9727
2012,Florida,12,60-64 years ,12299
2012,Florida,12,65-69 years,15602
2012,Florida,12,70-74 years,13994
2012,Florida,12,75-79 years,11780
2012,Florida,12,80-84 years,9133
2012,Florida,12,85+ years,8340
2012,Georgia,13,1-4 years,69
2012,Georgia,13,5-9 years,71
2012,Georgia,13,10-14 years,59
2012,Georgia,13,15-19 years,106
2012,Georgia,13,20-24 years,141
2012,Georgia,13,25-29 years,280
2012,Georgia,13,30-34 years,527
2012,Georgia,13,35-39 years,836
2012,Georgia,13,40-44 years,1398
2012,Georgia,13,45-49 years,2423
2012,Georgia,13,50-54 years,3861
2012,Georgia,13,55-59 years,5008
2012,Georgia,13,60-64 years ,6052
2012,Georgia,13,65-69 years,6712
2012,Georgia,13,70-74 years,5202
2012,Georgia,13,75-79 years,3972
2012,Georgia,13,80-84 years,2790
2012,Georgia,13,85+ years,2388
2012,Hawaii,15,20-24 years,20
2012,Hawaii,15,25-29 years,48
2012,Hawaii,15,30-34 years,67
2012,Hawaii,15,35-39 years,138
2012,Hawaii,15,40-44 years,209
2012,Hawaii,15,45-49 years,320
2012,Hawaii,15,50-54 years,518
2012,Hawaii,15,55-59 years,674
2012,Hawaii,15,60-64 years ,862
2012,Hawaii,15,65-69 years,902
2012,Hawaii,15,70-74 years,742
2012,Hawaii,15,75-79 years,546
2012,Hawaii,15,80-84 years,525
2012,Hawaii,15,85+ years,581
2012,Idaho,16,1-4 years,20
2012,Idaho,16,20-24 years,37
2012,Idaho,16,25-29 years,43
2012,Idaho,16,30-34 years,83
2012,Idaho,16,35-39 years,117
2012,Idaho,16,40-44 years,185
2012,Idaho,16,45-49 years,303
2012,Idaho,16,50-54 years,512
2012,Idaho,16,55-59 years,712
2012,Idaho,16,60-64 years ,949
2012,Idaho,16,65-69 years,1122
2012,Idaho,16,70-74 years,928
2012,Idaho,16,75-79 years,765
2012,Idaho,16,80-84 years,543
2012,Idaho,16,85+ years,508
2012,Illinois,17,1-4 years,121
2012,Illinois,17,5-9 years,81
2012,Illinois,17,10-14 years,84
2012,Illinois,17,15-19 years,124
2012,Illinois,17,20-24 years,196
2012,Illinois,17,25-29 years,397
2012,Illinois,17,30-34 years,617
2012,Illinois,17,35-39 years,949
2012,Illinois,17,40-44 years,1761
2012,Illinois,17,45-49 years,2929
2012,Illinois,17,50-54 years,5132
2012,Illinois,17,55-59 years,6774
2012,Illinois,17,60-64 years ,8079
2012,Illinois,17,65-69 years,8623
2012,Illinois,17,70-74 years,7413
2012,Illinois,17,75-79 years,6214
2012,Illinois,17,80-84 years,5018
2012,Illinois,17,85+ years,4663
2012,Indiana,18,1-4 years,65
2012,Indiana,18,5-9 years,47
2012,Indiana,18,10-14 years,37
2012,Indiana,18,15-19 years,79
2012,Indiana,18,20-24 years,105
2012,Indiana,18,25-29 years,172
2012,Indiana,18,30-34 years,319
2012,Indiana,18,35-39 years,479
2012,Indiana,18,40-44 years,815
2012,Indiana,18,45-49 years,1559
2012,Indiana,18,50-54 years,2489
2012,Indiana,18,55-59 years,3374
2012,Indiana,18,60-64 years ,3975
2012,Indiana,18,65-69 years,4334
2012,Indiana,18,70-74 years,3744
2012,Indiana,18,75-79 years,3174
2012,Indiana,18,80-84 years,2436
2012,Indiana,18,85+ years,2209
2012,Iowa,19,1-4 years,33
2012,Iowa,19,5-9 years,18
2012,Iowa,19,15-19 years,30
2012,Iowa,19,20-24 years,59
2012,Iowa,19,25-29 years,96
2012,Iowa,19,30-34 years,156
2012,Iowa,19,35-39 years,223
2012,Iowa,19,40-44 years,355
2012,Iowa,19,45-49 years,642
2012,Iowa,19,50-54 years,1224
2012,Iowa,19,55-59 years,1688
2012,Iowa,19,60-64 years ,2024
2012,Iowa,19,65-69 years,2159
2012,Iowa,19,70-74 years,1876
2012,Iowa,19,75-79 years,1862
2012,Iowa,19,80-84 years,1521
2012,Iowa,19,85+ years,1456
2012,Kansas,20,1-4 years,34
2012,Kansas,20,5-9 years,23
2012,Kansas,20,10-14 years,22
2012,Kansas,20,15-19 years,28
2012,Kansas,20,20-24 years,48
2012,Kansas,20,25-29 years,92
2012,Kansas,20,30-34 years,152
2012,Kansas,20,35-39 years,223
2012,Kansas,20,40-44 years,349
2012,Kansas,20,45-49 years,629
2012,Kansas,20,50-54 years,1115
2012,Kansas,20,55-59 years,1544
2012,Kansas,20,60-64 years ,1806
2012,Kansas,20,65-69 years,1987
2012,Kansas,20,70-74 years,1660
2012,Kansas,20,75-79 years,1439
2012,Kansas,20,80-84 years,1131
2012,Kansas,20,85+ years,1098
2012,Kentucky,21,1-4 years,47
2012,Kentucky,21,5-9 years,30
2012,Kentucky,21,10-14 years,25
2012,Kentucky,21,15-19 years,38
2012,Kentucky,21,20-24 years,55
2012,Kentucky,21,25-29 years,141
2012,Kentucky,21,30-34 years,252
2012,Kentucky,21,35-39 years,347
2012,Kentucky,21,40-44 years,701
2012,Kentucky,21,45-49 years,1225
2012,Kentucky,21,50-54 years,1986
2012,Kentucky,21,55-59 years,2770
2012,Kentucky,21,60-64 years ,3516
2012,Kentucky,21,65-69 years,3725
2012,Kentucky,21,70-74 years,3222
2012,Kentucky,21,75-79 years,2465
2012,Kentucky,21,80-84 years,1755
2012,Kentucky,21,85+ years,1519
2012,Louisiana,22,1-4 years,39
2012,Louisiana,22,5-9 years,37
2012,Louisiana,22,10-14 years,30
2012,Louisiana,22,15-19 years,30
2012,Louisiana,22,20-24 years,97
2012,Louisiana,22,25-29 years,134
2012,Louisiana,22,30-34 years,198
2012,Louisiana,22,35-39 years,359
2012,Louisiana,22,40-44 years,633
2012,Louisiana,22,45-49 years,1074
2012,Louisiana,22,50-54 years,2023
2012,Louisiana,22,55-59 years,2795
2012,Louisiana,22,60-64 years ,3200
2012,Louisiana,22,65-69 years,3368
2012,Louisiana,22,70-74 years,2809
2012,Louisiana,22,75-79 years,2230
2012,Louisiana,22,80-84 years,1607
2012,Louisiana,22,85+ years,1315
2012,Maine,23,1-4 years,17
2012,Maine,23,20-24 years,25
2012,Maine,23,25-29 years,41
2012,Maine,23,30-34 years,61
2012,Maine,23,35-39 years,95
2012,Maine,23,40-44 years,175
2012,Maine,23,45-49 years,338
2012,Maine,23,50-54 years,597
2012,Maine,23,55-59 years,877
2012,Maine,23,60-64 years ,1088
2012,Maine,23,65-69 years,1182
2012,Maine,23,70-74 years,955
2012,Maine,23,75-79 years,857
2012,Maine,23,80-84 years,658
2012,Maine,23,85+ years,605
2012,Maryland,24,1-4 years,46
2012,Maryland,24,5-9 years,27
2012,Maryland,24,10-14 years,33
2012,Maryland,24,15-19 years,54
2012,Maryland,24,20-24 years,76
2012,Maryland,24,25-29 years,162
2012,Maryland,24,30-34 years,288
2012,Maryland,24,35-39 years,448
2012,Maryland,24,40-44 years,827
2012,Maryland,24,45-49 years,1512
2012,Maryland,24,50-54 years,2354
2012,Maryland,24,55-59 years,3168
2012,Maryland,24,60-64 years ,3637
2012,Maryland,24,65-69 years,3865
2012,Maryland,24,70-74 years,3127
2012,Maryland,24,75-79 years,2413
2012,Maryland,24,80-84 years,2012
2012,Maryland,24,85+ years,1842
2012,Massachusetts,25,1-4 years,66
2012,Massachusetts,25,5-9 years,31
2012,Massachusetts,25,10-14 years,37
2012,Massachusetts,25,15-19 years,72
2012,Massachusetts,25,20-24 years,126
2012,Massachusetts,25,25-29 years,222
2012,Massachusetts,25,30-34 years,359
2012,Massachusetts,25,35-39 years,528
2012,Massachusetts,25,40-44 years,992
2012,Massachusetts,25,45-49 years,1785
2012,Massachusetts,25,50-54 years,2850
2012,Massachusetts,25,55-59 years,3741
2012,Massachusetts,25,60-64 years ,4430
2012,Massachusetts,25,65-69 years,4671
2012,Massachusetts,25,70-74 years,4030
2012,Massachusetts,25,75-79 years,3410
2012,Massachusetts,25,80-84 years,2859
2012,Massachusetts,25,85+ years,2789
2012,Michigan,26,< 1 year,23
2012,Michigan,26,1-4 years,85
2012,Michigan,26,5-9 years,75
2012,Michigan,26,10-14 years,68
2012,Michigan,26,15-19 years,89
2012,Michigan,26,20-24 years,178
2012,Michigan,26,25-29 years,238
2012,Michigan,26,30-34 years,464
2012,Michigan,26,35-39 years,711
2012,Michigan,26,40-44 years,1366
2012,Michigan,26,45-49 years,2317
2012,Michigan,26,50-54 years,4087
2012,Michigan,26,55-59 years,5776
2012,Michigan,26,60-64 years ,6840
2012,Michigan,26,65-69 years,7248
2012,Michigan,26,70-74 years,6110
2012,Michigan,26,75-79 years,4998
2012,Michigan,26,80-84 years,4083
2012,Michigan,26,85+ years,3627
2012,Minnesota,27,1-4 years,56
2012,Minnesota,27,5-9 years,47
2012,Minnesota,27,10-14 years,42
2012,Minnesota,27,15-19 years,44
2012,Minnesota,27,20-24 years,88
2012,Minnesota,27,25-29 years,187
2012,Minnesota,27,30-34 years,299
2012,Minnesota,27,35-39 years,372
2012,Minnesota,27,40-44 years,682
2012,Minnesota,27,45-49 years,1285
2012,Minnesota,27,50-54 years,2175
2012,Minnesota,27,55-59 years,2898
2012,Minnesota,27,60-64 years ,3459
2012,Minnesota,27,65-69 years,3467
2012,Minnesota,27,70-74 years,3081
2012,Minnesota,27,75-79 years,2600
2012,Minnesota,27,80-84 years,2177
2012,Minnesota,27,85+ years,1981
2012,Mississippi,28,1-4 years,24
2012,Mississippi,28,15-19 years,26
2012,Mississippi,28,20-24 years,37
2012,Mississippi,28,25-29 years,81
2012,Mississippi,28,30-34 years,141
2012,Mississippi,28,35-39 years,238
2012,Mississippi,28,40-44 years,403
2012,Mississippi,28,45-49 years,657
2012,Mississippi,28,50-54 years,1246
2012,Mississippi,28,55-59 years,1673
2012,Mississippi,28,60-64 years ,2051
2012,Mississippi,28,65-69 years,2271
2012,Mississippi,28,70-74 years,1847
2012,Mississippi,28,75-79 years,1454
2012,Mississippi,28,80-84 years,1055
2012,Mississippi,28,85+ years,794
2012,Missouri,29,1-4 years,55
2012,Missouri,29,5-9 years,40
2012,Missouri,29,10-14 years,31
2012,Missouri,29,15-19 years,46
2012,Missouri,29,20-24 years,89
2012,Missouri,29,25-29 years,194
2012,Missouri,29,30-34 years,296
2012,Missouri,29,35-39 years,424
2012,Missouri,29,40-44 years,747
2012,Missouri,29,45-49 years,1412
2012,Missouri,29,50-54 years,2477
2012,Missouri,29,55-59 years,3377
2012,Missouri,29,60-64 years ,3928
2012,Missouri,29,65-69 years,4348
2012,Missouri,29,70-74 years,3890
2012,Missouri,29,75-79 years,3172
2012,Missouri,29,80-84 years,2394
2012,Missouri,29,85+ years,2210
2012,Montana,30,20-24 years,22
2012,Montana,30,25-29 years,31
2012,Montana,30,30-34 years,61
2012,Montana,30,35-39 years,68
2012,Montana,30,40-44 years,103
2012,Montana,30,45-49 years,173
2012,Montana,30,50-54 years,379
2012,Montana,30,55-59 years,525
2012,Montana,30,60-64 years ,704
2012,Montana,30,65-69 years,793
2012,Montana,30,70-74 years,687
2012,Montana,30,75-79 years,525
2012,Montana,30,80-84 years,450
2012,Montana,30,85+ years,376
2012,Nebraska,31,5-9 years,16
2012,Nebraska,31,10-14 years,16
2012,Nebraska,31,15-19 years,29
2012,Nebraska,31,20-24 years,25
2012,Nebraska,31,25-29 years,49
2012,Nebraska,31,30-34 years,84
2012,Nebraska,31,35-39 years,134
2012,Nebraska,31,40-44 years,213
2012,Nebraska,31,45-49 years,364
2012,Nebraska,31,50-54 years,677
2012,Nebraska,31,55-59 years,915
2012,Nebraska,31,60-64 years ,1104
2012,Nebraska,31,65-69 years,1123
2012,Nebraska,31,70-74 years,966
2012,Nebraska,31,75-79 years,883
2012,Nebraska,31,80-84 years,767
2012,Nebraska,31,85+ years,731
2012,New Hampshire,33,15-19 years,16
2012,New Hampshire,33,20-24 years,25
2012,New Hampshire,33,25-29 years,28
2012,New Hampshire,33,30-34 years,69
